,id,some_number
7172,2326,15
7173,2243,470
7174,2273,22
7175,2319,0
7176,1913,0
7177,1916,181
7178,1916,24
7179,2326,17
7180,2319,9
7181,1916,63
7182,772,466
7183,1916,0
7184,2273,10
7185,2243,471
7186,2243,472
7187,2319,0
7188,1966,4
7189,2326,26
7190,2319,24
7191,2326,15
7192,2319,3
7193,2319,22
7194,2273,20
7195,2319,24
7196,1585,9
7197,2319,24
7198,2326,15
7199,2319,0
7200,2319,0
7201,2326,15
7202,2634,15
7203,1908,10
7204,2319,24
7205,1908,56
7206,1585,14
7207,2326,0
7208,2634,15
7209,2326,0
7210,2319,0
7211,2319,3
7212,2326,15
7213,2319,0
7214,2319,9
7215,2319,3
7216,2319,3
7217,1529,9
7218,2326,15
7219,2326,15
7220,2326,15
7221,1572,15
7222,1916,3
7223,2205,0
7224,2243,473
7225,2319,134
7226,1916,27
7227,2319,0
7228,2319,3
7229,1916,3
7230,772,474
7231,2326,15
7232,1585,14
7233,2243,475
7234,2326,15
7235,2326,15
7236,2243,476
7237,2205,0
7238,1585,4
7239,380,389
7240,2243,477
7241,2243,478
7242,1966,0
7243,1585,9
7244,1916,20
7245,2347,0
7246,1529,9
7247,380,219
7248,1966,120
7249,2326,15
7250,1966,4
7251,2326,15
7252,1585,14
7253,2243,479
7254,2319,3
7255,2319,3
7256,1916,90
7257,2326,15
7258,1908,10
7259,2097,0
7260,2326,15
7261,2319,3
7262,1585,3
7263,1916,0
7264,1913,0
7265,2326,15
7266,2326,15
7267,2326,15
7268,1916,0
7269,2319,9
7270,2326,17
7271,1908,10
7272,2243,15
7273,2326,0
7274,2326,15
7275,2319,3
7276,2273,9
7277,2326,15
7278,2326,15
7279,380,3
7280,1908,17
7281,1484,197
7282,2319,137
7283,1908,72
7284,2243,480
7285,2319,3
7286,1908,72
7287,2205,43
7288,1913,0
7289,2273,9
7290,1585,9
7291,2319,3
7292,2326,15
7293,1913,0
7294,1572,15
7295,2243,481
7296,1916,0
7297,1913,0
7298,2319,0
7299,1916,24
7300,1805,447
7301,2319,3
7302,2326,15
7303,2243,482
7304,1572,195
7305,772,474
7306,2319,3
7307,2326,15
7308,2319,0
7309,1916,11
7310,1585,9
7311,2326,15
7312,1529,9
7313,1913,0
7314,1913,0
7315,953,0
7316,1916,17
7317,2319,3
7318,1966,154
7319,2319,0
7320,1966,0
7321,2319,0
7322,2319,9
7323,2319,3
7324,2319,0
7325,2774,12
7326,2774,15
7327,2326,15
7328,2326,0
7329,1916,24
7330,2326,15
7331,772,9
7332,72,6
7333,953,0
7334,1853,483
7335,2319,0
7336,2243,484
7337,1916,0
7338,2347,0
7339,1908,10
7340,2319,3
7341,2326,0
7342,2243,485
7343,2319,0
7344,1913,0
7345,2326,15
7346,2326,0
7347,2243,486
7348,1966,402
7349,2326,15
7350,380,21
7351,2243,487
7352,2326,15
7353,1529,186
7354,2326,15
7355,1908,10
7356,1529,9
7357,1966,4
7358,2319,3
7359,2319,9
7360,1916,97
7361,1916,17
7362,1572,15
7363,2319,0
7364,2273,3
7365,2319,0
7366,2097,488
7367,1913,0
7368,1585,9
7369,2326,15
7370,1585,9
7371,1484,197
7372,2319,0
7373,1908,10
7374,1913,0
7375,2326,15
7376,2319,138
7377,2319,0
7378,2326,15
7379,2273,10
7380,2319,3
7381,1913,0
7382,772,9
7383,2326,15
7384,1585,9
7385,1913,0
7386,1966,303
7387,1585,3
7388,2319,3
7389,1999,0
7390,2319,3
7391,1916,0
7392,72,6
7393,2243,489
7394,2319,3
7395,2243,490
7396,2273,20
7397,1529,272
7398,2319,0
7399,1916,0
7400,772,491
7401,2319,3
7402,1908,10
7403,2097,75
7404,1916,17
7405,2319,3
7406,2326,15
7407,2347,0
7408,2319,0
7409,2326,15
7410,2734,0
7411,1853,492
7412,2326,15
7413,1572,26
7414,2734,0
7415,2273,10
7416,2319,0
7417,2319,3
7418,2097,488
7419,1572,15
7420,2273,10
7421,2326,15
7422,2319,0
7423,72,6
7424,2326,15
7425,2319,0
7426,2536,0
7427,2319,9
7428,2319,80
7429,1916,3
7430,2326,15
7431,2273,20
7432,1908,9
7433,2326,15
7434,2326,15
7435,2319,0
7436,1529,15
7437,2319,3
7438,2734,0
7439,2319,0
7440,2319,0
7441,2097,75
7442,1529,438
7443,1529,15
7444,2319,0
7445,2326,15
7446,2326,15
7447,2326,15
7448,2319,24
7449,2319,0
7450,2273,3
7451,2319,0
7452,2319,0
7453,2243,493
7454,2326,15
7455,1529,9
7456,1805,447
7457,1916,20
7458,1908,9
7459,2326,15
7460,1908,72
7461,2319,144
7462,1585,4
7463,2319,3
7464,1585,9
7465,2273,60
7466,2319,3
7467,2243,494
7468,2319,0
7469,2319,0
7470,1585,4
7471,2243,495
7472,1529,0
7473,2326,15
7474,2326,15
7475,1908,10
7476,2273,3
7477,2319,9
7478,2319,209
7479,2326,15
7480,1585,4
7481,2326,15
7482,1853,496
7483,2319,0
7484,1908,15
7485,1585,9
7486,1484,240
7487,2326,15
7488,1916,5
7489,2319,0
7490,1585,9
7491,2097,0
7492,2319,0
7493,2326,15
7494,2319,0
7495,2273,3
7496,2326,15
7497,2319,0
7498,2319,0
7499,2273,10
7500,2319,3
7501,2319,0
7502,2326,15
7503,1966,4
7504,2326,15
7505,2273,3
7506,2273,3
7507,1916,0
7508,2319,0
7509,2326,15
7510,2319,0
7511,1572,17
7512,2319,0
7513,2097,39
7514,2734,39
7515,2319,0
7516,2326,15
7517,1916,24
7518,2319,0
7519,2319,3
7520,2326,15
7521,2273,3
7522,1908,9
7523,2326,15
7524,2319,24
7525,1529,20
7526,2326,17
7527,772,9
7528,2319,9
7529,2097,0
7530,2319,118
7531,2319,3
7532,2326,0
7533,1853,497
7534,2319,0
7535,772,498
7536,2319,24
7537,2319,0
7538,1484,248
7539,2319,3
7540,2326,15
7541,1916,0
7542,2326,400
7543,2319,0
7544,2319,24
7545,2319,24
7546,2273,10
7547,2319,3
7548,2319,335
7549,2319,0
7550,2326,15
7551,1913,0
7552,2319,0
7553,72,6
7554,2326,17
7555,2319,0
7556,2273,10
7557,2319,3
7558,2326,15
7559,953,0
7560,2273,9
7561,1913,0
7562,2319,0
7563,2319,24
7564,2273,20
7565,2319,0
7566,2319,24
7567,2273,3
7568,2326,15
7569,953,0
7570,2319,22
7571,2319,0
7572,1913,0
7573,2319,24
7574,2319,3
7575,2326,15
7576,2319,88
7577,2319,0
7578,1913,0
7579,2326,15
7580,2319,0
7581,1585,0
7582,1916,24
7583,2319,0
7584,2319,3
7585,1913,0
7586,1908,9
7587,1913,0
7588,1916,116
7589,2734,92
7590,2273,20
7591,1916,0
7592,1908,10
7593,72,6
7594,1916,24
7595,2319,0
7596,2326,15
7597,2326,15
7598,2319,0
7599,2097,25
7600,2319,3
7601,2319,3
7602,2326,10
7603,2326,394
7604,2326,15
7605,2326,15
7606,1529,438
7607,1484,109
7608,2326,0
7609,2326,15
7610,2326,15
7611,2273,147
7612,1805,447
7613,772,499
7614,1585,4
7615,2319,149
7616,1999,22
7617,2734,0
7618,2347,0
7619,2734,0
7620,2734,0
7621,2319,0
7622,1484,109
7623,2319,0
7624,2326,15
7625,2326,200
7626,2319,3
7627,1585,9
7628,2319,3
7629,1773,24
7630,2319,3
7631,2273,3
7632,2319,93
7633,2319,0
7634,2326,15
7635,1853,500
7636,2319,3
7637,2319,3
7638,2319,0
7639,2347,0
7640,2326,15
7641,2273,22
7642,2319,0
7643,2235,0
7644,2326,348
7645,1585,4
7646,2273,3
7647,1908,9
7648,1966,4
7649,2326,15
7650,1908,10
7651,1572,106
7652,2319,0
7653,438,501
7654,1572,15
7655,2326,15
7656,1802,27
7657,1916,0
7658,2319,0
7659,2319,9
7660,380,20
7661,2326,22
7662,2326,15
7663,2326,15
7664,2319,0
7665,2326,15
7666,1999,22
7667,2326,15
7668,1916,17
7669,2097,150
7670,2097,75
7671,2326,24
7672,2326,22
7673,1585,9
7674,1585,3
7675,2319,3
7676,1585,4
7677,2319,151
7678,2273,83
7679,1916,24
7680,1916,24
7681,2319,3
7682,2326,15
7683,1853,502
7684,1999,0
7685,1908,72
7686,1916,0
7687,2326,15
7688,1484,109
7689,2326,15
7690,2319,32
7691,1442,433
7692,2273,3
7693,1572,15
7694,438,503
7695,2235,0
7696,2319,0
7697,2319,0
7698,1916,0
7699,1484,109
7700,2326,349
7701,2319,0
7702,2326,15
7703,1999,22
7704,2326,15
7705,1966,4
7706,2319,0
7707,2326,15
7708,1908,10
7709,2319,0
7710,2326,15
7711,2319,0
7712,2205,0
7713,953,0
7714,2319,102
7715,2319,3
7716,2326,15
7717,2319,3
7718,2319,0
7719,1773,55
7720,2326,15
7721,1585,24
7722,2326,0
7723,2326,351
7724,2319,0
7725,1853,504
7726,1442,24
7727,953,0
7728,2319,22
7729,1585,9
7730,2326,26
7731,1913,0
7732,2319,0
7733,772,505
7734,2319,0
7735,2326,15
7736,2273,3
7737,1908,72
7738,2326,17
7739,2319,265
7740,2319,0
7741,2235,0
7742,1916,23
7743,2326,15
7744,1913,0
7745,1913,0
7746,1908,10
7747,1913,0
7748,2273,20
7749,1913,0
7750,1913,0
7751,2319,38
7752,1913,0
7753,1484,109
7754,2326,15
7755,2319,14
7756,953,4
7757,2319,3
7758,2319,9
7759,1913,0
7760,1805,447
7761,1916,24
7762,1484,109
7763,2326,15
7764,1853,506
7765,2319,0
7766,2326,15
7767,2147,110
7768,2326,15
7769,2326,15
7770,2273,10
7771,1966,4
7772,2536,0
7773,1572,15
7774,953,0
7775,1913,0
7776,2319,0
7777,2319,3
7778,2235,0
7779,2734,0
7780,2326,15
7781,1585,58
7782,1916,24
7783,1913,0
7784,772,9
7785,1572,15
7786,1585,24
7787,2319,40
7788,2734,0
7789,2097,39
7790,1585,9
7791,2326,0
7792,1913,0
7793,953,4
7794,2326,15
7795,2319,1
7796,1999,22
7797,2734,0
7798,2326,15
7799,2326,352
7800,2734,0
7801,1913,0
7802,2319,0
7803,2326,15
7804,380,22
7805,2326,15
7806,2319,3
7807,2734,0
7808,1585,4
7809,2273,3
7810,2319,3
7811,2319,3
7812,2326,15
7813,1908,9
7814,2326,15
7815,1908,10
7816,1916,101
7817,2319,9
7818,2326,15
7819,2326,15
7820,2734,0
7821,2326,15
7822,2326,92
7823,1916,3
7824,2319,9
7825,1908,56
7826,1853,507
7827,1585,3
7828,772,9
7829,2319,14
7830,1484,109
7831,2326,15
7832,2319,3
7833,772,9
7834,2319,0
7835,2837,26
7836,2319,3
7837,1916,202
7838,1585,20
7839,380,383
7840,1572,17
7841,2326,0
7842,1916,3
7843,72,6
7844,2326,15
7845,1585,24
7846,1572,17
7847,2326,15
7848,2235,0
7849,2326,15
7850,1913,0
7851,2319,0
7852,1585,9
7853,1913,0
7854,2326,15
7855,2326,15
7856,772,508
7857,953,0
7858,2326,0
7859,2326,164
7860,1913,9
7861,2326,15
7862,1916,106
7863,1999,22
7864,1908,72
7865,1916,0
7866,1916,0
7867,1916,3
7868,1529,75
7869,2205,15
7870,2326,15
7871,1572,15
7872,2319,0
7873,438,509
7874,2205,15
7875,2326,15
7876,2319,0
7877,1585,24
7878,1572,10
7879,2319,0
7880,1805,447
7881,2319,9
7882,2326,15
7883,1916,62
7884,1966,191
7885,1442,4
7886,1853,510
7887,2326,15
7888,2319,0
7889,2326,0
7890,2319,24
7891,2097,0
7892,2319,8
7893,72,6
7894,2319,9
7895,2319,0
7896,2326,15
7897,2326,15
7898,2326,0
7899,2319,3
7900,1572,17
7901,2326,15
7902,2326,15
7903,2319,3
7904,2319,24
7905,953,0
7906,2319,24
7907,2319,24
7908,2326,15
7909,2326,15
7910,1572,15
7911,2326,201
7912,1585,4
7913,2097,39
7914,1484,109
7915,2326,0
7916,2243,15
7917,2319,24
7918,2319,24
7919,2326,15
7920,72,6
7921,2319,24
7922,953,0
7923,1908,72
7924,2319,0
7925,2319,24
7926,2326,0
7927,953,0
7928,1916,24
7929,2326,15
7930,1585,20
7931,2326,15
7932,2319,3
7933,772,511
7934,2319,0
7935,1908,17
7936,1585,3
7937,2235,0
7938,2319,3
7939,2319,24
7940,2326,15
7941,2326,15
7942,2319,3
7943,2326,15
7944,2319,0
7945,1853,512
7946,2326,15
7947,2319,0
7948,380,3
7949,2326,0
7950,2837,17
7951,953,109
7952,2326,212
7953,2319,0
7954,2326,15
7955,953,0
7956,1529,75
7957,2319,0
7958,1908,9
7959,1966,0
7960,1585,9
7961,2319,0
7962,2097,9
7963,1572,10
7964,2326,15
7965,2319,159
7966,2319,3
7967,2319,0
7968,2273,10
7969,2326,15
7970,1529,75
7971,2326,0
7972,2273,3
7973,2326,15
7974,2326,15
7975,1572,17
7976,2097,25
7977,2326,15
7978,1999,0
7979,2319,0
7980,2273,75
7981,2273,9
7982,2319,3
7983,1572,17
7984,2326,15
7985,2273,3
7986,2319,0
7987,2273,22
7988,2326,15
7989,2326,15
7990,2326,0
7991,2326,15
7992,2319,9
7993,2319,3
7994,2326,246
7995,2326,15
7996,2319,3
7997,1484,109
7998,2319,22
7999,120,513
8000,2326,15
8001,2243,15
8002,1572,15
8003,2536,0
8004,2326,0
8005,2319,14
8006,1966,4
8007,438,514
8008,1585,4
8009,1916,0
8010,2326,15
8011,1966,120
8012,1585,4
8013,2319,3
8014,2273,3
8015,2326,15
8016,2319,3
8017,2326,15
8018,1908,9
8019,2319,3
8020,2319,0
8021,2319,3
8022,1585,4
8023,2319,0
8024,1585,9
8025,2326,15
8026,1916,11
8027,72,6
8028,1585,106
8029,2326,27
8030,2319,162
8031,1802,27
8032,2319,0
8033,2326,15
8034,2319,0
8035,2319,0
8036,380,21
8037,1585,4
8038,2326,15
8039,380,389
8040,1572,15
8041,1913,0
8042,2326,15
8043,2326,259
8044,2319,0
8045,2319,3
8046,1585,24
8047,2319,9
8048,2326,0
8049,2326,15
8050,1805,447
8051,1913,0
8052,2319,3
8053,1572,9
8054,1916,17
8055,2319,0
8056,1572,15
8057,1913,0
8058,2326,15
8059,2536,0
8060,1916,3
8061,1484,109
8062,394,515
8063,1913,0
8064,2326,270
8065,2273,39
8066,2319,9
8067,1913,0
8068,2319,0
8069,1916,0
8070,2326,15
8071,1913,0
8072,2205,43
8073,2319,0
8074,1966,154
8075,1966,0
8076,2319,0
8077,1913,0
8078,2319,320
8079,2319,0
8080,2319,9
8081,953,0
8082,1773,19
8083,2326,15
8084,2273,22
8085,1916,27
8086,2273,10
8087,380,192
8088,2243,15
8089,1908,9
8090,2319,33
8091,1913,0
8092,772,72
8093,2097,0
8094,772,516
8095,2326,285
8096,2326,15
8097,1585,9
8098,1913,0
8099,1913,0
8100,2326,15
8101,1913,0
8102,1916,20
8103,2273,22
8104,2326,15
8105,1916,205
8106,2326,15
8107,1916,3
8108,2319,3
8109,2319,0
8110,2326,15
8111,2319,3
8112,2326,15
8113,2273,92
8114,2273,20
8115,438,517
8116,2326,15
8117,2319,9
8118,1572,17
8119,2319,0
8120,2319,0
8121,2734,0
8122,1585,20
8123,2319,3
8124,2326,15
8125,2319,0
8126,2326,15
8127,2326,15
8128,1908,9
8129,2273,3
8130,1484,518
8131,2319,0
8132,2734,0
8133,2319,0
8134,2734,0
8135,2326,15
8136,2326,17
8137,394,519
8138,2319,3
8139,2319,3
8140,2326,15
8141,1916,24
8142,2319,0
8143,2326,0
8144,2837,4
8145,1916,24
8146,2273,9
8147,2326,305
8148,2319,0
8149,1572,15
8150,72,6
8151,438,520
8152,2837,242
8153,1966,303
8154,2319,3
8155,1916,20
8156,394,521
8157,1585,9
8158,2536,0
8159,1908,9
8160,2319,47
8161,2319,0
8162,1916,24
8163,2837,0
8164,2319,0
8165,2536,0
8166,2326,15
8167,72,6
8168,1572,9
8169,2326,17
8170,2273,26
8171,2319,0
8172,2319,3
8173,2319,0
8174,1585,36
8175,1585,0
8176,2319,0
8177,772,522
8178,1908,72
8179,1916,41
8180,380,24
8181,2319,0
8182,2837,0
8183,2326,15
8184,2326,15
8185,2319,3
8186,2326,0
8187,1908,15
8188,2326,15
8189,1916,101
8190,2326,338
8191,2326,15
8192,1484,523
8193,1916,181
8194,2319,0
8195,2319,3
8196,1908,9
8197,2319,0
8198,2319,3
8199,2319,22
8200,2319,0
8201,2243,15
8202,1585,14
8203,1585,9
8204,1529,524
8205,2326,15
8206,1908,9
8207,1999,0
8208,2319,53
8209,2319,3
8210,2326,15
8211,1916,0
8212,2319,0
8213,2319,0
8214,2326,106
8215,1916,20
8216,953,0
8217,2326,15
8218,2326,15
8219,2319,0
8220,1916,0
8221,2319,3
8222,1585,4
8223,2326,15
8224,1572,15
8225,2326,15
8226,2097,39
8227,2319,3
8228,2319,9
8229,1916,17
8230,2319,0
8231,2319,3
8232,2326,361
8233,2319,3
8234,1916,24
8235,2319,3
8236,1572,15
8237,1802,27
8238,2319,22
8239,1916,62
8240,2837,195
8241,2319,0
8242,1916,0
8243,1916,0
8244,1585,9
8245,1916,24
8246,2319,0
8247,2319,3
8248,380,3
8249,1913,0
8250,2326,15
8251,2205,15
8252,2326,15
8253,1585,4
8254,1585,9
8255,1908,72
8256,1585,9
8257,2326,15
8258,2319,0
8259,2319,0
8260,2326,365
8261,2326,15
8262,2319,16
8263,438,525
8264,2319,9
8265,772,526
8266,2319,282
8267,1484,518
8268,2319,0
8269,1529,527
8270,1805,447
8271,1913,0
8272,1913,0
8273,1572,15
8274,1913,0
8275,1913,0
8276,2319,0
8277,2326,15
8278,2319,0
8279,1572,17
8280,2319,0
8281,1572,17
8282,953,0
8283,1572,15
8284,1585,39
8285,2319,3
8286,2364,22
8287,2205,0
8288,2319,3
8289,1999,22
8290,2319,0
8291,2319,0
8292,1572,15
8293,2319,3
8294,1484,518
8295,1572,15
8296,1916,0
8297,1916,24
8298,2243,15
8299,1844,0
8300,2837,92
8301,2326,366
8302,2205,0
8303,1585,4
8304,1572,15
8305,72,6
8306,2319,9
8307,2326,15
8308,953,0
8309,1966,4
8310,2326,15
8311,2205,414
8312,2319,3
8313,1916,20
8314,1916,24
8315,2326,15
8316,1916,24
8317,1908,9
8318,1585,4
8319,1585,9
8320,1585,9
8321,1585,24
8322,2734,0
8323,380,21
8324,380,389
8325,2319,9
8326,2326,0
8327,2734,0
8328,1999,0
8329,1572,15
8330,2734,0
8331,2326,15
8332,2326,15
8333,2319,14
8334,2273,10
8335,1916,0
8336,2319,286
8337,953,0
8338,2326,15
8339,2273,20
8340,438,528
8341,1916,24
8342,2326,15
8343,2319,9
8344,1908,15
8345,2319,0
8346,2319,0
8347,1916,24
8348,1999,22
8349,1916,101
8350,1572,15
8351,2734,0
8352,2319,0
8353,1916,24
8354,2273,20
8355,2319,3
8356,1999,22
8357,490,529
8358,2319,3
8359,2326,15
8360,1585,92
8361,2326,15
8362,1916,206
8363,2326,15
8364,1913,0
8365,2326,370
8366,1916,17
8367,1585,4
8368,2319,0
8369,2319,0
8370,380,367
8371,1916,24
8372,2319,0
8373,1966,4
8374,2243,15
8375,1913,0
8376,1913,0
8377,2273,3
8378,1913,0
8379,1529,15
8380,2326,15
8381,2319,3
8382,1484,530
8383,2326,15
8384,2319,0
8385,2319,3
8386,2319,3
8387,2319,0
8388,1916,0
8389,2319,0
8390,2326,15
8391,2273,20
8392,2326,15
8393,1913,0
8394,2319,3
8395,2326,15
8396,1999,22
8397,2326,15
8398,1585,3
8399,2326,15
8400,772,531
8401,2326,15
8402,1913,0
8403,1916,0
8404,1913,0
8405,2319,3
8406,1999,22
8407,1913,0
8408,380,24
8409,1913,0
8410,2319,3
8411,2634,15
8412,1913,0
8413,2326,15
8414,2734,0
8415,1585,9
8416,2326,371
8417,2319,289
8418,1916,202
8419,2734,0
8420,2097,0
8421,2326,41
8422,2319,26
8423,1916,20
8424,2243,15
8425,2319,3
8426,1585,14
8427,2326,15
8428,772,9
8429,772,9
8430,438,532
8431,1585,9
8432,1442,24
8433,2326,0
8434,2326,15
8435,2319,0
8436,2319,3
8437,2319,3
8438,2319,0
8439,1999,0
8440,2326,15
8441,1572,22
8442,772,9
8443,380,142
8444,1916,0
8445,1916,0
8446,2326,17
8447,1916,0
8448,2326,0
8449,1484,523
8450,1844,24
8451,2734,0
8452,1805,447
8453,1572,10
8454,2319,3
8455,1913,0
8456,2326,0
8457,2319,3
8458,1585,58
8459,2319,0
8460,1916,24
8461,2319,0
8462,2326,15
8463,2734,0
8464,380,192
8465,2326,15
8466,2319,0
8467,1572,17
8468,2319,0
8469,2734,0
8470,2326,15
8471,2319,9
8472,772,533
8473,1585,3
8474,1585,9
8475,2734,0
8476,1916,0
8477,1913,0
8478,2326,15
8479,1529,15
8480,1853,41
8481,2319,0
8482,2319,9
8483,2319,0
8484,1999,22
8485,1913,0
8486,2319,184
8487,1916,0
8488,2319,3
8489,1913,0
8490,2319,0
8491,2319,3
8492,2326,372
8493,2326,15
8494,2195,266
8495,2326,15
8496,1585,9
8497,1913,0
8498,1916,24
8499,2273,10
8500,2734,0
8501,1916,0
8502,1966,4
8503,2734,0
8504,2319,0
8505,2326,15
8506,2319,9
8507,1913,0
8508,1913,0
8509,2319,0
8510,1916,202
8511,2319,0
8512,1916,205
8513,2837,24
8514,2536,0
8515,1585,9
8516,2326,15
8517,2319,3
8518,2319,3
8519,1999,0
8520,2319,0
8521,2326,15
8522,2837,24
8523,2364,72
8524,1913,0
8525,1585,9
8526,2273,3
8527,2326,15
8528,1572,9
8529,2326,15
8530,2326,15
8531,2273,22
8532,1916,0
8533,1913,0
8534,1916,3
8535,1913,0
8536,1908,9
8537,2319,0
8538,1484,530
8539,2319,0
8540,1585,9
8541,2319,0
8542,2319,0
8543,2319,16
8544,2734,0
8545,2837,24
8546,2326,15
8547,1844,24
8548,2205,15
8549,2734,0
8550,1966,4
8551,1484,530
8552,2319,50
8553,1916,24
8554,1916,205
8555,2734,0
8556,2326,15
8557,1572,17
8558,2326,17
8559,2319,3
8560,2319,0
8561,1572,15
8562,2273,3
8563,2243,127
8564,2326,22
8565,2319,0
8566,1585,26
8567,2319,0
8568,1916,206
8569,2326,15
8570,72,6
8571,1585,14
8572,490,534
8573,1585,9
8574,1585,9
8575,2195,294
8576,2536,0
8577,2319,155
8578,1585,9
8579,1999,22
8580,2319,0
8581,2273,9
8582,1916,0
8583,2326,15
8584,2326,15
8585,1916,0
8586,2326,15
8587,2319,0
8588,2326,15
8589,1585,9
8590,2326,400
8591,2319,3
8592,2393,72
8593,1585,9
8594,2326,15
8595,2319,0
8596,1966,4
8597,1916,0
8598,380,39
8599,2319,0
8600,2319,3
8601,1966,4
8602,1916,206
8603,772,535
8604,1805,447
8605,1966,4
8606,2319,0
8607,1908,72
8608,2326,373
8609,1916,3
8610,2326,15
8611,2837,24
8612,2364,425
8613,2205,414
8614,2319,9
8615,2319,9
8616,2319,3
8617,1916,62
8618,2319,0
8619,953,0
8620,1572,15
8621,2319,3
8622,2319,54
8623,2326,15
8624,2319,0
8625,2319,3
8626,2326,15
8627,1844,9
8628,1916,70
8629,2319,0
8630,2319,3
8631,1585,9
8632,2326,15
8633,2319,3
8634,1585,9
8635,1916,70
8636,2326,15
8637,1484,536
8638,2319,3
8639,1999,22
8640,2326,0
8641,1585,4
8642,2326,15
8643,2319,0
8644,1585,9
8645,1916,70
8646,438,537
8647,1585,9
8648,2319,0
8649,2319,0
8650,2326,15
8651,2319,0
8652,1585,9
8653,2319,0
8654,953,355
8655,1916,17
8656,2195,72
8657,2326,348
8658,2364,169
8659,1916,0
8660,2319,0
8661,2319,0
8662,2326,376
8663,2243,22
8664,2319,9
8665,2326,15
8666,2273,3
8667,1585,9
8668,2326,22
8669,1966,0
8670,2326,15
8671,2319,0
8672,2319,0
8673,2326,15
8674,2393,20
8675,2273,3
8676,380,389
8677,2319,0
8678,953,0
8679,772,41
8680,2326,15
8681,1908,9
8682,1913,10
8683,2319,0
8684,1916,77
8685,1916,24
8686,2319,0
8687,2734,0
8688,1999,107
8689,2319,0
8690,2319,3
8691,380,92
8692,953,0
8693,2326,15
8694,2326,15
8695,2326,379
8696,2319,3
8697,2319,3
8698,1916,3
8699,2734,0
8700,2326,15
8701,1484,523
8702,2837,0
8703,2734,0
8704,1585,9
8705,2319,3
8706,2243,41
8707,1913,0
8708,2319,0
8709,2319,3
8710,1916,17
8711,1585,9
8712,72,51
8713,1585,9
8714,1572,15
8715,1585,9
8716,2273,3
8717,2326,15
8718,1913,0
8719,2319,0
8720,2326,349
8721,2319,359
8722,1913,0
8723,1966,4
8724,1913,0
8725,2319,0
8726,1913,10
8727,2326,15
8728,2319,3
8729,1916,77
8730,2326,15
8731,394,107
8732,1585,9
8733,2326,380
8734,1916,0
8735,380,389
8736,1585,4
8737,2326,15
8738,2319,0
8739,2536,0
8740,2319,0
8741,2319,0
8742,2319,3
8743,394,398
8744,2326,15
8745,438,538
8746,2326,15
8747,2319,0
8748,2319,0
8749,2319,0
8750,1916,82
8751,2326,106
8752,2326,15
8753,2319,3
8754,2319,0
8755,2319,0
8756,2326,381
8757,1572,15
8758,1773,110
8759,1585,14
8760,1572,15
8761,2273,64
8762,2319,0
8763,2319,3
8764,1999,22
8765,2319,0
8766,1585,9
8767,2319,0
8768,2205,15
8769,2326,0
8770,1966,4
8771,2734,0
8772,2319,3
8773,2319,9
8774,2326,15
8775,1805,447
8776,1585,9
8777,1916,220
8778,2319,0
8779,2326,15
8780,2326,15
8781,2319,3
8782,2734,0
8783,394,175
8784,2326,15
8785,1966,396
8786,2319,9
8787,2734,0
8788,1916,82
8789,2319,360
8790,1999,22
8791,2326,15
8792,2319,9
8793,1585,9
8794,2734,0
8795,953,0
8796,1585,4
8797,2734,0
8798,1916,87
8799,2243,15
8800,2319,0
8801,2319,0
8802,2734,0
8803,2326,15
8804,2326,351
8805,1572,15
8806,1585,9
8807,2319,9
8808,2734,0
8809,2837,62
8810,2319,0
8811,490,539
8812,2326,15
8813,2319,0
8814,1484,536
8815,72,6
8816,1585,3
8817,2319,3
8818,1999,329
8819,1908,9
8820,2319,3
8821,2326,382
8822,2273,10
8823,1585,9
8824,1585,9
8825,953,0
8826,1484,536
8827,2734,0
8828,1585,14
8829,2319,22
8830,2734,0
8831,2326,15
8832,953,0
8833,1908,56
8834,1966,4
8835,1585,3
8836,72,6
8837,2319,9
8838,380,444
8839,394,178
8840,2326,15
8841,1585,9
8842,1916,87
8843,2326,15
8844,1916,0
8845,2319,0
8846,2837,0
8847,2734,0
8848,2326,385
8849,2326,15
8850,1916,90
8851,2734,0
8852,2734,0
8853,2319,0
8854,953,0
8855,438,540
8856,953,0
8857,1773,22
8858,2319,364
8859,380,23
8860,380,448
8861,2319,3
8862,2326,22
8863,2326,15
8864,2319,3
8865,2319,0
8866,2319,3
8867,1966,4
8868,1802,27
8869,1916,24
8870,2734,0
8871,2326,0
8872,1916,0
8873,2326,15
8874,1966,4
8875,2326,22
8876,1585,9
8877,2326,352
8878,1916,0
8879,2326,15
8880,2319,0
8881,2734,0
8882,2326,15
8883,2319,0
8884,2319,0
8885,1999,4
8886,2326,15
8887,2319,0
8888,2319,0
8889,1908,17
8890,1916,3
8891,2734,0
8892,1853,27
8893,2326,15
8894,1916,0
8895,2326,27
8896,1999,22
8897,2319,3
8898,1585,9
8899,394,23
8900,2326,15
8901,2837,106
8902,2326,17
8903,2319,0
8904,1572,17
8905,1916,90
8906,380,22
8907,2319,0
8908,1585,9
8909,1916,97
8910,1773,19
8911,1916,24
8912,1916,3
8913,2319,3
8914,2326,22
8915,2326,15
8916,1805,447
8917,2326,15
8918,380,254
8919,1585,9
8920,2319,3
8921,1585,9
8922,2319,3
8923,2319,0
8924,1585,9
8925,2319,3
8926,1916,77
8927,2319,3
8928,1916,63
8929,2326,15
8930,1966,4
8931,1966,4
8932,2319,0
8933,2319,0
8934,2326,15
8935,2319,16
